Date,Rate A,Rate B,Rate C,Load
31/01/2025 03.30,0.0,51.6,0.0,51.6
31/01/2025 03.45,0.0,54.0,0.0,54.0
31/01/2025 04.00,0.0,50.4,0.0,50.4
31/01/2025 04.15,0.0,51.6,0.0,51.6
31/01/2025 04.30,0.0,54.0,0.0,54.0
31/01/2025 04.45,0.0,54.0,0.0,54.0
31/01/2025 05.00,0.0,51.6,0.0,51.6
31/01/2025 05.15,0.0,55.2,0.0,55.2
31/01/2025 05.30,0.0,56.4,0.0,56.4
31/01/2025 05.45,0.0,54.0,0.0,54.0
31/01/2025 06.00,0.0,60.0,0.0,60.0
31/01/2025 06.15,0.0,69.6,0.0,69.6
31/01/2025 06.30,0.0,68.4,0.0,68.4
31/01/2025 06.45,0.0,70.8,0.0,70.8
31/01/2025 07.00,0.0,68.4,0.0,68.4
31/01/2025 07.15,0.0,66.0,0.0,66.0
31/01/2025 07.30,0.0,75.6,0.0,75.6
31/01/2025 07.45,0.0,75.6,0.0,75.6
31/01/2025 08.00,0.0,73.2,0.0,73.2
31/01/2025 08.15,0.0,73.2,0.0,73.2
31/01/2025 08.30,0.0,103.2,0.0,103.2
31/01/2025 08.45,0.0,98.4,0.0,98.4
31/01/2025 09.00,110.4,0.0,0.0,110.4
31/01/2025 09.15,106.8,0.0,0.0,106.8
31/01/2025 09.30,97.2,0.0,0.0,97.2
31/01/2025 09.45,103.2,0.0,0.0,103.2
31/01/2025 10.00,102.0,0.0,0.0,102.0
31/01/2025 10.15,102.0,0.0,0.0,102.0
31/01/2025 10.30,100.8,0.0,0.0,100.8
31/01/2025 10.45,92.4,0.0,0.0,92.4
31/01/2025 11.00,76.8,0.0,0.0,76.8
31/01/2025 11.15,79.2,0.0,0.0,79.2
31/01/2025 11.30,69.6,0.0,0.0,69.6
31/01/2025 11.45,62.4,0.0,0.0,62.4
31/01/2025 12.00,57.6,0.0,0.0,57.6
31/01/2025 12.15,54.0,0.0,0.0,54.0
31/01/2025 12.30,72.0,0.0,0.0,72.0
31/01/2025 12.45,70.8,0.0,0.0,70.8
31/01/2025 13.00,68.4,0.0,0.0,68.4
31/01/2025 13.15,73.2,0.0,0.0,73.2
31/01/2025 13.30,70.8,0.0,0.0,70.8
31/01/2025 13.45,58.8,0.0,0.0,58.8
31/01/2025 14.00,54.0,0.0,0.0,54.0
31/01/2025 14.15,52.8,0.0,0.0,52.8
31/01/2025 14.30,51.6,0.0,0.0,51.6
31/01/2025 14.45,54.0,0.0,0.0,54.0
31/01/2025 15.00,55.2,0.0,0.0,55.2
31/01/2025 15.15,64.8,0.0,0.0,64.8
31/01/2025 15.30,61.2,0.0,0.0,61.2
31/01/2025 15.45,64.8,0.0,0.0,64.8
31/01/2025 16.00,67.2,0.0,0.0,67.2
31/01/2025 16.15,63.6,0.0,0.0,63.6
31/01/2025 16.30,66.0,0.0,0.0,66.0
31/01/2025 16.45,55.2,0.0,0.0,55.2
31/01/2025 17.00,58.8,0.0,0.0,58.8
31/01/2025 17.15,56.4,0.0,0.0,56.4
31/01/2025 17.30,56.4,0.0,0.0,56.4
31/01/2025 17.45,61.2,0.0,0.0,61.2
31/01/2025 18.00,54.0,0.0,0.0,54.0
31/01/2025 18.15,62.4,0.0,0.0,62.4
31/01/2025 18.30,67.2,0.0,0.0,67.2
31/01/2025 18.45,67.2,0.0,0.0,67.2
31/01/2025 19.00,61.2,0.0,0.0,61.2
31/01/2025 19.15,55.2,0.0,0.0,55.2
31/01/2025 19.30,55.2,0.0,0.0,55.2
31/01/2025 19.45,60.0,0.0,0.0,60.0
31/01/2025 20.00,61.2,0.0,0.0,61.2
31/01/2025 20.15,58.8,0.0,0.0,58.8
31/01/2025 20.30,57.6,0.0,0.0,57.6
31/01/2025 20.45,52.8,0.0,0.0,52.8
31/01/2025 21.00,52.8,0.0,0.0,52.8
31/01/2025 21.15,50.4,0.0,0.0,50.4
31/01/2025 21.30,52.8,0.0,0.0,52.8
31/01/2025 21.45,45.6,0.0,0.0,45.6
31/01/2025 22.00,0.0,56.4,0.0,56.4
31/01/2025 22.15,0.0,56.4,0.0,56.4
31/01/2025 22.30,0.0,64.8,0.0,64.8
31/01/2025 22.45,0.0,63.6,0.0,63.6
31/01/2025 23.00,0.0,61.2,0.0,61.2
31/01/2025 23.15,0.0,67.2,0.0,67.2
31/01/2025 23.30,0.0,67.2,0.0,67.2
31/01/2025 23.45,0.0,76.8,0.0,76.8
01/02/2025 00.00,0.0,0.0,70.8,70.8
01/02/2025 00.15,0.0,0.0,79.2,79.2
01/02/2025 00.30,0.0,0.0,73.2,73.2
01/02/2025 00.45,0.0,0.0,68.4,68.4
01/02/2025 01.00,0.0,0.0,70.8,70.8
01/02/2025 01.15,0.0,0.0,64.8,64.8
01/02/2025 01.30,0.0,0.0,57.6,57.6
01/02/2025 01.45,0.0,0.0,55.2,55.2
01/02/2025 02.00,0.0,0.0,54.0,54.0
01/02/2025 02.15,0.0,0.0,52.8,52.8
01/02/2025 02.30,0.0,0.0,56.4,56.4
01/02/2025 02.45,0.0,0.0,56.4,56.4
01/02/2025 03.00,0.0,0.0,49.2,49.2
01/02/2025 03.15,0.0,0.0,50.4,50.4
01/02/2025 03.30,0.0,0.0,46.8,46.8
01/02/2025 03.45,0.0,0.0,50.4,50.4
01/02/2025 04.00,0.0,0.0,46.8,46.8
01/02/2025 04.15,0.0,0.0,45.6,45.6
01/02/2025 04.30,0.0,0.0,48.0,48.0
01/02/2025 04.45,0.0,0.0,46.8,46.8
01/02/2025 05.00,0.0,0.0,51.6,51.6
01/02/2025 05.15,0.0,0.0,48.0,48.0
01/02/2025 05.30,0.0,0.0,56.4,56.4
01/02/2025 05.45,0.0,0.0,57.6,57.6
01/02/2025 06.00,0.0,0.0,55.2,55.2
01/02/2025 06.15,0.0,0.0,58.8,58.8
01/02/2025 06.30,0.0,0.0,57.6,57.6
01/02/2025 06.45,0.0,0.0,62.4,62.4
01/02/2025 07.00,0.0,0.0,57.6,57.6
01/02/2025 07.15,0.0,0.0,61.2,61.2
01/02/2025 07.30,0.0,0.0,56.4,56.4
01/02/2025 07.45,0.0,0.0,56.4,56.4
01/02/2025 08.00,0.0,0.0,57.6,57.6
01/02/2025 08.15,0.0,0.0,55.2,55.2
01/02/2025 08.30,0.0,0.0,62.4,62.4
01/02/2025 08.45,0.0,0.0,75.6,75.6
01/02/2025 09.00,0.0,0.0,78.0,78.0
01/02/2025 09.15,0.0,0.0,74.4,74.4
01/02/2025 09.30,0.0,0.0,70.8,70.8
01/02/2025 09.45,0.0,0.0,81.6,81.6
01/02/2025 10.00,0.0,0.0,80.4,80.4
01/02/2025 10.15,0.0,0.0,76.8,76.8
01/02/2025 10.30,0.0,0.0,80.4,80.4
01/02/2025 10.45,0.0,0.0,84.0,84.0
01/02/2025 11.00,0.0,0.0,98.4,98.4
01/02/2025 11.15,0.0,0.0,105.6,105.6
01/02/2025 11.30,0.0,0.0,108.0,108.0
01/02/2025 11.45,0.0,0.0,116.4,116.4
01/02/2025 12.00,0.0,0.0,73.2,73.2
01/02/2025 12.15,0.0,0.0,64.8,64.8
01/02/2025 12.30,0.0,0.0,61.2,61.2
01/02/2025 12.45,0.0,0.0,73.2,73.2
01/02/2025 13.00,0.0,0.0,67.2,67.2
01/02/2025 13.15,0.0,0.0,67.2,67.2
01/02/2025 13.30,0.0,0.0,66.0,66.0
01/02/2025 13.45,0.0,0.0,63.6,63.6
01/02/2025 14.00,0.0,0.0,62.4,62.4
01/02/2025 14.15,0.0,0.0,66.0,66.0
01/02/2025 14.30,0.0,0.0,72.0,72.0
01/02/2025 14.45,0.0,0.0,68.4,68.4
01/02/2025 15.00,0.0,0.0,63.6,63.6
01/02/2025 15.15,0.0,0.0,61.2,61.2
01/02/2025 15.30,0.0,0.0,66.0,66.0
01/02/2025 15.45,0.0,0.0,63.6,63.6
01/02/2025 16.00,0.0,0.0,56.4,56.4
01/02/2025 16.15,0.0,0.0,48.0,48.0
01/02/2025 16.30,0.0,0.0,51.6,51.6
01/02/2025 16.45,0.0,0.0,51.6,51.6
01/02/2025 17.00,0.0,0.0,54.0,54.0
01/02/2025 17.15,0.0,0.0,49.2,49.2
01/02/2025 17.30,0.0,0.0,45.6,45.6
01/02/2025 17.45,0.0,0.0,46.8,46.8
01/02/2025 18.00,0.0,0.0,44.4,44.4
01/02/2025 18.15,0.0,0.0,49.2,49.2
01/02/2025 18.30,0.0,0.0,55.2,55.2
01/02/2025 18.45,0.0,0.0,56.4,56.4
01/02/2025 19.00,0.0,0.0,51.6,51.6
01/02/2025 19.15,0.0,0.0,50.4,50.4
01/02/2025 19.30,0.0,0.0,49.2,49.2
01/02/2025 19.45,0.0,0.0,50.4,50.4
01/02/2025 20.00,0.0,0.0,51.6,51.6
01/02/2025 20.15,0.0,0.0,57.6,57.6
01/02/2025 20.30,0.0,0.0,68.4,68.4
01/02/2025 20.45,0.0,0.0,69.6,69.6
01/02/2025 21.00,0.0,0.0,69.6,69.6
01/02/2025 21.15,0.0,0.0,75.6,75.6
01/02/2025 21.30,0.0,0.0,72.0,72.0
01/02/2025 21.45,0.0,0.0,62.4,62.4
01/02/2025 22.00,0.0,0.0,70.8,70.8
01/02/2025 22.15,0.0,0.0,72.0,72.0
01/02/2025 22.30,0.0,0.0,72.0,72.0
01/02/2025 22.45,0.0,0.0,86.4,86.4
01/02/2025 23.00,0.0,0.0,84.0,84.0
01/02/2025 23.15,0.0,0.0,87.6,87.6
01/02/2025 23.30,0.0,0.0,85.2,85.2
01/02/2025 23.45,0.0,0.0,76.8,76.8
02/02/2025 00.00,0.0,0.0,74.4,74.4
02/02/2025 00.15,0.0,0.0,70.8,70.8
02/02/2025 00.30,0.0,0.0,76.8,76.8
02/02/2025 00.45,0.0,0.0,68.4,68.4
02/02/2025 01.00,0.0,0.0,68.4,68.4
02/02/2025 01.15,0.0,0.0,63.6,63.6
02/02/2025 01.30,0.0,0.0,56.4,56.4
02/02/2025 01.45,0.0,0.0,54.0,54.0
02/02/2025 02.00,0.0,0.0,55.2,55.2
02/02/2025 02.15,0.0,0.0,54.0,54.0
02/02/2025 02.30,0.0,0.0,51.6,51.6
02/02/2025 02.45,0.0,0.0,48.0,48.0
02/02/2025 03.00,0.0,0.0,48.0,48.0
02/02/2025 03.15,0.0,0.0,48.0,48.0
02/02/2025 03.30,0.0,0.0,50.4,50.4
02/02/2025 03.45,0.0,0.0,46.8,46.8
02/02/2025 04.00,0.0,0.0,45.6,45.6
02/02/2025 04.15,0.0,0.0,46.8,46.8
02/02/2025 04.30,0.0,0.0,43.2,43.2
02/02/2025 04.45,0.0,0.0,51.6,51.6
02/02/2025 05.00,0.0,0.0,48.0,48.0
02/02/2025 05.15,0.0,0.0,54.0,54.0
02/02/2025 05.30,0.0,0.0,50.4,50.4
02/02/2025 05.45,0.0,0.0,54.0,54.0
02/02/2025 06.00,0.0,0.0,60.0,60.0
02/02/2025 06.15,0.0,0.0,62.4,62.4
02/02/2025 06.30,0.0,0.0,64.8,64.8
02/02/2025 06.45,0.0,0.0,61.2,61.2
02/02/2025 07.00,0.0,0.0,69.6,69.6
02/02/2025 07.15,0.0,0.0,63.6,63.6
02/02/2025 07.30,0.0,0.0,63.6,63.6
02/02/2025 07.45,0.0,0.0,60.0,60.0
02/02/2025 08.00,0.0,0.0,66.0,66.0
02/02/2025 08.15,0.0,0.0,67.2,67.2
02/02/2025 08.30,0.0,0.0,70.8,70.8
02/02/2025 08.45,0.0,0.0,70.8,70.8
02/02/2025 09.00,0.0,0.0,62.4,62.4
02/02/2025 09.15,0.0,0.0,58.8,58.8
02/02/2025 09.30,0.0,0.0,62.4,62.4
02/02/2025 09.45,0.0,0.0,61.2,61.2
02/02/2025 10.00,0.0,0.0,61.2,61.2
02/02/2025 10.15,0.0,0.0,58.8,58.8
02/02/2025 10.30,0.0,0.0,60.0,60.0
02/02/2025 10.45,0.0,0.0,66.0,66.0
02/02/2025 11.00,0.0,0.0,94.8,94.8
02/02/2025 11.15,0.0,0.0,84.0,84.0
02/02/2025 11.30,0.0,0.0,104.4,104.4
02/02/2025 11.45,0.0,0.0,96.0,96.0
02/02/2025 12.00,0.0,0.0,94.8,94.8
02/02/2025 12.15,0.0,0.0,91.2,91.2
02/02/2025 12.30,0.0,0.0,92.4,92.4
02/02/2025 12.45,0.0,0.0,100.8,100.8
02/02/2025 13.00,0.0,0.0,98.4,98.4
02/02/2025 13.15,0.0,0.0,102.0,102.0
02/02/2025 13.30,0.0,0.0,99.6,99.6
02/02/2025 13.45,0.0,0.0,100.8,100.8
02/02/2025 14.00,0.0,0.0,103.2,103.2
02/02/2025 14.15,0.0,0.0,117.6,117.6
02/02/2025 14.30,0.0,0.0,114.0,114.0
02/02/2025 14.45,0.0,0.0,111.6,111.6
02/02/2025 15.00,0.0,0.0,112.8,112.8
02/02/2025 15.15,0.0,0.0,114.0,114.0
02/02/2025 15.30,0.0,0.0,118.8,118.8
02/02/2025 15.45,0.0,0.0,118.8,118.8
02/02/2025 16.00,0.0,0.0,118.8,118.8
02/02/2025 16.15,0.0,0.0,112.8,112.8
02/02/2025 16.30,0.0,0.0,106.8,106.8
02/02/2025 16.45,0.0,0.0,115.2,115.2
02/02/2025 17.00,0.0,0.0,104.4,104.4
02/02/2025 17.15,0.0,0.0,99.6,99.6
02/02/2025 17.30,0.0,0.0,94.8,94.8
02/02/2025 17.45,0.0,0.0,100.8,100.8
02/02/2025 18.00,0.0,0.0,112.8,112.8
02/02/2025 18.15,0.0,0.0,105.6,105.6
02/02/2025 18.30,0.0,0.0,114.0,114.0
02/02/2025 18.45,0.0,0.0,115.2,115.2
02/02/2025 19.00,0.0,0.0,93.6,93.6
02/02/2025 19.15,0.0,0.0,68.4,68.4
02/02/2025 19.30,0.0,0.0,60.0,60.0
02/02/2025 19.45,0.0,0.0,55.2,55.2
02/02/2025 20.00,0.0,0.0,48.0,48.0
02/02/2025 20.15,0.0,0.0,49.2,49.2
02/02/2025 20.30,0.0,0.0,63.6,63.6
02/02/2025 20.45,0.0,0.0,60.0,60.0
02/02/2025 21.00,0.0,0.0,62.4,62.4
02/02/2025 21.15,0.0,0.0,69.6,69.6
02/02/2025 21.30,0.0,0.0,78.0,78.0
02/02/2025 21.45,0.0,0.0,82.8,82.8
02/02/2025 22.00,0.0,0.0,72.0,72.0
02/02/2025 22.15,0.0,0.0,73.2,73.2
02/02/2025 22.30,0.0,0.0,66.0,66.0
02/02/2025 22.45,0.0,0.0,68.4,68.4
02/02/2025 23.00,0.0,0.0,69.6,69.6
02/02/2025 23.15,0.0,0.0,66.0,66.0
02/02/2025 23.30,0.0,0.0,64.8,64.8
02/02/2025 23.45,0.0,0.0,74.4,74.4
03/02/2025 00.00,0.0,80.4,0.0,80.4
03/02/2025 00.15,0.0,78.0,0.0,78.0
03/02/2025 00.30,0.0,78.0,0.0,78.0
03/02/2025 00.45,0.0,74.4,0.0,74.4
03/02/2025 01.00,0.0,64.8,0.0,64.8
03/02/2025 01.15,0.0,57.6,0.0,57.6
03/02/2025 01.30,0.0,58.8,0.0,58.8
03/02/2025 01.45,0.0,56.4,0.0,56.4
03/02/2025 02.00,0.0,54.0,0.0,54.0
03/02/2025 02.15,0.0,52.8,0.0,52.8
03/02/2025 02.30,0.0,52.8,0.0,52.8
03/02/2025 02.45,0.0,50.4,0.0,50.4
03/02/2025 03.00,0.0,48.0,0.0,48.0
03/02/2025 03.15,0.0,58.8,0.0,58.8
03/02/2025 03.30,0.0,55.2,0.0,55.2
03/02/2025 03.45,0.0,51.6,0.0,51.6
03/02/2025 04.00,0.0,46.8,0.0,46.8
03/02/2025 04.15,0.0,45.6,0.0,45.6
03/02/2025 04.30,0.0,44.4,0.0,44.4
03/02/2025 04.45,0.0,46.8,0.0,46.8
03/02/2025 05.00,0.0,46.8,0.0,46.8
03/02/2025 05.15,0.0,45.6,0.0,45.6
03/02/2025 05.30,0.0,45.6,0.0,45.6
03/02/2025 05.45,0.0,48.0,0.0,48.0
03/02/2025 06.00,0.0,51.6,0.0,51.6
03/02/2025 06.15,0.0,56.4,0.0,56.4
03/02/2025 06.30,0.0,61.2,0.0,61.2
03/02/2025 06.45,0.0,63.6,0.0,63.6
03/02/2025 07.00,0.0,64.8,0.0,64.8
03/02/2025 07.15,0.0,86.4,0.0,86.4
03/02/2025 07.30,0.0,79.2,0.0,79.2
03/02/2025 07.45,0.0,91.2,0.0,91.2
03/02/2025 08.00,0.0,99.6,0.0,99.6
03/02/2025 08.15,0.0,99.6,0.0,99.6
03/02/2025 08.30,0.0,112.8,0.0,112.8
03/02/2025 08.45,0.0,104.4,0.0,104.4
03/02/2025 09.00,108.0,0.0,0.0,108.0
03/02/2025 09.15,100.8,0.0,0.0,100.8
03/02/2025 09.30,94.8,0.0,0.0,94.8
03/02/2025 09.45,114.0,0.0,0.0,114.0
03/02/2025 10.00,114.0,0.0,0.0,114.0
03/02/2025 10.15,123.6,0.0,0.0,123.6
03/02/2025 10.30,140.4,0.0,0.0,140.4
03/02/2025 10.45,129.6,0.0,0.0,129.6
03/02/2025 11.00,129.6,0.0,0.0,129.6
03/02/2025 11.15,127.2,0.0,0.0,127.2
03/02/2025 11.30,129.6,0.0,0.0,129.6
03/02/2025 11.45,120.0,0.0,0.0,120.0
03/02/2025 12.00,122.4,0.0,0.0,122.4
03/02/2025 12.15,115.2,0.0,0.0,115.2
03/02/2025 12.30,127.2,0.0,0.0,127.2
03/02/2025 12.45,116.4,0.0,0.0,116.4
03/02/2025 13.00,114.0,0.0,0.0,114.0
03/02/2025 13.15,114.0,0.0,0.0,114.0
03/02/2025 13.30,127.2,0.0,0.0,127.2
03/02/2025 13.45,132.0,0.0,0.0,132.0
03/02/2025 14.00,138.0,0.0,0.0,138.0
03/02/2025 14.15,120.0,0.0,0.0,120.0
03/02/2025 14.30,110.4,0.0,0.0,110.4
03/02/2025 14.45,114.0,0.0,0.0,114.0
03/02/2025 15.00,94.8,0.0,0.0,94.8
03/02/2025 15.15,87.6,0.0,0.0,87.6
03/02/2025 15.30,93.6,0.0,0.0,93.6
03/02/2025 15.45,93.6,0.0,0.0,93.6
03/02/2025 16.00,87.6,0.0,0.0,87.6
03/02/2025 16.15,86.4,0.0,0.0,86.4
03/02/2025 16.30,75.6,0.0,0.0,75.6
03/02/2025 16.45,85.2,0.0,0.0,85.2
03/02/2025 17.00,67.2,0.0,0.0,67.2
03/02/2025 17.15,75.6,0.0,0.0,75.6
03/02/2025 17.30,81.6,0.0,0.0,81.6
03/02/2025 17.45,80.4,0.0,0.0,80.4
03/02/2025 18.00,67.2,0.0,0.0,67.2
03/02/2025 18.15,66.0,0.0,0.0,66.0
03/02/2025 18.30,66.0,0.0,0.0,66.0
03/02/2025 18.45,70.8,0.0,0.0,70.8
03/02/2025 19.00,75.6,0.0,0.0,75.6
03/02/2025 19.15,70.8,0.0,0.0,70.8
03/02/2025 19.30,67.2,0.0,0.0,67.2
03/02/2025 19.45,62.4,0.0,0.0,62.4
03/02/2025 20.00,66.0,0.0,0.0,66.0
03/02/2025 20.15,66.0,0.0,0.0,66.0
03/02/2025 20.30,82.8,0.0,0.0,82.8
03/02/2025 20.45,74.4,0.0,0.0,74.4
03/02/2025 21.00,75.6,0.0,0.0,75.6
03/02/2025 21.15,75.6,0.0,0.0,75.6
03/02/2025 21.30,75.6,0.0,0.0,75.6
03/02/2025 21.45,76.8,0.0,0.0,76.8
03/02/2025 22.00,0.0,79.2,0.0,79.2
03/02/2025 22.15,0.0,82.8,0.0,82.8
03/02/2025 22.30,0.0,87.6,0.0,87.6
03/02/2025 22.45,0.0,84.0,0.0,84.0
03/02/2025 23.00,0.0,80.4,0.0,80.4
03/02/2025 23.15,0.0,84.0,0.0,84.0
03/02/2025 23.30,0.0,73.2,0.0,73.2
03/02/2025 23.45,0.0,68.4,0.0,68.4
04/02/2025 00.00,0.0,63.6,0.0,63.6
04/02/2025 00.15,0.0,72.0,0.0,72.0
04/02/2025 00.30,0.0,68.4,0.0,68.4
04/02/2025 00.45,0.0,56.4,0.0,56.4
04/02/2025 01.00,0.0,50.4,0.0,50.4
04/02/2025 01.15,0.0,51.6,0.0,51.6
04/02/2025 01.30,0.0,56.4,0.0,56.4
04/02/2025 01.45,0.0,52.8,0.0,52.8
04/02/2025 02.00,0.0,49.2,0.0,49.2
04/02/2025 02.15,0.0,49.2,0.0,49.2
04/02/2025 02.30,0.0,55.2,0.0,55.2
04/02/2025 02.45,0.0,58.8,0.0,58.8
04/02/2025 03.00,0.0,58.8,0.0,58.8
04/02/2025 03.15,0.0,58.8,0.0,58.8
04/02/2025 03.30,0.0,54.0,0.0,54.0
04/02/2025 03.45,0.0,51.6,0.0,51.6
04/02/2025 04.00,0.0,51.6,0.0,51.6
04/02/2025 04.15,0.0,52.8,0.0,52.8
04/02/2025 04.30,0.0,52.8,0.0,52.8
04/02/2025 04.45,0.0,55.2,0.0,55.2
04/02/2025 05.00,0.0,54.0,0.0,54.0
04/02/2025 05.15,0.0,64.8,0.0,64.8
04/02/2025 05.30,0.0,85.2,0.0,85.2
04/02/2025 05.45,0.0,80.4,0.0,80.4
04/02/2025 06.00,0.0,90.0,0.0,90.0
04/02/2025 06.15,0.0,90.0,0.0,90.0
04/02/2025 06.30,0.0,91.2,0.0,91.2
04/02/2025 06.45,0.0,100.8,0.0,100.8
04/02/2025 07.00,0.0,103.2,0.0,103.2
04/02/2025 07.15,0.0,109.2,0.0,109.2
04/02/2025 07.30,0.0,129.6,0.0,129.6
04/02/2025 07.45,0.0,126.0,0.0,126.0
04/02/2025 08.00,0.0,135.6,0.0,135.6
04/02/2025 08.15,0.0,151.2,0.0,151.2
04/02/2025 08.30,0.0,147.6,0.0,147.6
04/02/2025 08.45,0.0,135.6,0.0,135.6
04/02/2025 09.00,112.8,0.0,0.0,112.8
04/02/2025 09.15,110.4,0.0,0.0,110.4
04/02/2025 09.30,109.2,0.0,0.0,109.2
04/02/2025 09.45,111.6,0.0,0.0,111.6
04/02/2025 10.00,114.0,0.0,0.0,114.0
04/02/2025 10.15,117.6,0.0,0.0,117.6
04/02/2025 10.30,99.6,0.0,0.0,99.6
04/02/2025 10.45,114.0,0.0,0.0,114.0
04/02/2025 11.00,115.2,0.0,0.0,115.2
04/02/2025 11.15,120.0,0.0,0.0,120.0
04/02/2025 11.30,133.2,0.0,0.0,133.2
04/02/2025 11.45,120.0,0.0,0.0,120.0
04/02/2025 12.00,104.4,0.0,0.0,104.4
04/02/2025 12.15,102.0,0.0,0.0,102.0
04/02/2025 12.30,109.2,0.0,0.0,109.2
04/02/2025 12.45,115.2,0.0,0.0,115.2
04/02/2025 13.00,109.2,0.0,0.0,109.2
04/02/2025 13.15,108.0,0.0,0.0,108.0
04/02/2025 13.30,108.0,0.0,0.0,108.0
04/02/2025 13.45,115.2,0.0,0.0,115.2
04/02/2025 14.00,110.4,0.0,0.0,110.4
04/02/2025 14.15,108.0,0.0,0.0,108.0
04/02/2025 14.30,120.0,0.0,0.0,120.0
04/02/2025 14.45,106.8,0.0,0.0,106.8
04/02/2025 15.00,105.6,0.0,0.0,105.6
04/02/2025 15.15,106.8,0.0,0.0,106.8
04/02/2025 15.30,105.6,0.0,0.0,105.6
04/02/2025 15.45,105.6,0.0,0.0,105.6
04/02/2025 16.00,114.0,0.0,0.0,114.0
04/02/2025 16.15,116.4,0.0,0.0,116.4
04/02/2025 16.30,110.4,0.0,0.0,110.4
04/02/2025 16.45,85.2,0.0,0.0,85.2
04/02/2025 17.00,81.6,0.0,0.0,81.6
04/02/2025 17.15,82.8,0.0,0.0,82.8
04/02/2025 17.30,82.8,0.0,0.0,82.8
04/02/2025 17.45,76.8,0.0,0.0,76.8
04/02/2025 18.00,81.6,0.0,0.0,81.6
04/02/2025 18.15,79.2,0.0,0.0,79.2
04/02/2025 18.30,80.4,0.0,0.0,80.4
04/02/2025 18.45,85.2,0.0,0.0,85.2
04/02/2025 19.00,73.2,0.0,0.0,73.2
04/02/2025 19.15,54.0,0.0,0.0,54.0
04/02/2025 19.30,46.8,0.0,0.0,46.8
04/02/2025 19.45,50.4,0.0,0.0,50.4
04/02/2025 20.00,54.0,0.0,0.0,54.0
04/02/2025 20.15,55.2,0.0,0.0,55.2
04/02/2025 20.30,55.2,0.0,0.0,55.2
04/02/2025 20.45,61.2,0.0,0.0,61.2
04/02/2025 21.00,64.8,0.0,0.0,64.8
04/02/2025 21.15,58.8,0.0,0.0,58.8
04/02/2025 21.30,63.6,0.0,0.0,63.6
04/02/2025 21.45,70.8,0.0,0.0,70.8
04/02/2025 22.00,0.0,85.2,0.0,85.2
04/02/2025 22.15,0.0,98.4,0.0,98.4
04/02/2025 22.30,0.0,97.2,0.0,97.2
04/02/2025 22.45,0.0,94.8,0.0,94.8
04/02/2025 23.00,0.0,90.0,0.0,90.0
04/02/2025 23.15,0.0,100.8,0.0,100.8
04/02/2025 23.30,0.0,92.4,0.0,92.4
04/02/2025 23.45,0.0,80.4,0.0,80.4
05/02/2025 00.00,0.0,70.8,0.0,70.8
05/02/2025 00.15,0.0,70.8,0.0,70.8
05/02/2025 00.30,0.0,69.6,0.0,69.6
05/02/2025 00.45,0.0,67.2,0.0,67.2
05/02/2025 01.00,0.0,70.8,0.0,70.8
05/02/2025 01.15,0.0,67.2,0.0,67.2
05/02/2025 01.30,0.0,66.0,0.0,66.0
05/02/2025 01.45,0.0,64.8,0.0,64.8
05/02/2025 02.00,0.0,66.0,0.0,66.0
05/02/2025 02.15,0.0,61.2,0.0,61.2
05/02/2025 02.30,0.0,60.0,0.0,60.0
05/02/2025 02.45,0.0,57.6,0.0,57.6
05/02/2025 03.00,0.0,57.6,0.0,57.6
05/02/2025 03.15,0.0,57.6,0.0,57.6
05/02/2025 03.30,0.0,57.6,0.0,57.6
05/02/2025 03.45,0.0,57.6,0.0,57.6
05/02/2025 04.00,0.0,58.8,0.0,58.8
05/02/2025 04.15,0.0,56.4,0.0,56.4
05/02/2025 04.30,0.0,51.6,0.0,51.6
05/02/2025 04.45,0.0,50.4,0.0,50.4
05/02/2025 05.00,0.0,54.0,0.0,54.0
05/02/2025 05.15,0.0,55.2,0.0,55.2
05/02/2025 05.30,0.0,54.0,0.0,54.0
05/02/2025 05.45,0.0,56.4,0.0,56.4
05/02/2025 06.00,0.0,60.0,0.0,60.0
05/02/2025 06.15,0.0,66.0,0.0,66.0
05/02/2025 06.30,0.0,68.4,0.0,68.4
05/02/2025 06.45,0.0,74.4,0.0,74.4
05/02/2025 07.00,0.0,88.8,0.0,88.8
05/02/2025 07.15,0.0,92.4,0.0,92.4
05/02/2025 07.30,0.0,97.2,0.0,97.2
05/02/2025 07.45,0.0,90.0,0.0,90.0
05/02/2025 08.00,0.0,88.8,0.0,88.8
05/02/2025 08.15,0.0,88.8,0.0,88.8
05/02/2025 08.30,0.0,96.0,0.0,96.0
05/02/2025 08.45,0.0,99.6,0.0,99.6
05/02/2025 09.00,91.2,0.0,0.0,91.2
05/02/2025 09.15,96.0,0.0,0.0,96.0
05/02/2025 09.30,99.6,0.0,0.0,99.6
05/02/2025 09.45,112.8,0.0,0.0,112.8
05/02/2025 10.00,114.0,0.0,0.0,114.0
05/02/2025 10.15,112.8,0.0,0.0,112.8
05/02/2025 10.30,114.0,0.0,0.0,114.0
05/02/2025 10.45,108.0,0.0,0.0,108.0
05/02/2025 11.00,103.2,0.0,0.0,103.2
05/02/2025 11.15,97.2,0.0,0.0,97.2
05/02/2025 11.30,100.8,0.0,0.0,100.8
05/02/2025 11.45,109.2,0.0,0.0,109.2
05/02/2025 12.00,105.6,0.0,0.0,105.6
05/02/2025 12.15,105.6,0.0,0.0,105.6
05/02/2025 12.30,96.0,0.0,0.0,96.0
